@relation InstanceResultListener

@attribute Key_Dataset {pacman-data-training}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.rules.ZeroR,weka.classifiers.rules.PART,weka.classifiers.bayes.NaiveBayes,weka.classifiers.lazy.IBk,weka.classifiers.functions.SimpleLogistic}
@attribute Key_Scheme_options {'-C 0.25 -M 2','','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-I 0 -M 500 -H 50 -W 0.0'}
@attribute Key_Scheme_version_ID {-217733168393644444,48055541465867954,8121455039782598361,5995231201785697655,-3080186098777067172,7397710626304705059}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 49\nSize of the tree: 97\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 44\nSize of the tree: 87\n','Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 42\nSize of the tree: 83\n','Number of leaves: 45\nSize of the tree: 89\n','Number of leaves: 38\nSize of the tree: 75\n','Number of leaves: 43\nSize of the tree: 85\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 33\nSize of the tree: 65\n','Number of leaves: 50\nSize of the tree: 99\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 35\nSize of the tree: 69\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 75\nSize of the tree: 149\n','Number of leaves: 68\nSize of the tree: 135\n','Number of leaves: 74\nSize of the tree: 147\n','Number of leaves: 70\nSize of the tree: 139\n','Number of leaves: 67\nSize of the tree: 133\n','Number of leaves: 69\nSize of the tree: 137\n','Number of leaves: 72\nSize of the tree: 143\n','Number of leaves: 65\nSize of the tree: 129\n','Number of leaves: 66\nSize of the tree: 131\n','Number of leaves: 73\nSize of the tree: 145\n','Number of leaves: 76\nSize of the tree: 151\n','Number of leaves: 81\nSize of the tree: 161\n','Number of leaves: 62\nSize of the tree: 123\n','Number of leaves: 71\nSize of the tree: 141\n','Number of leaves: 78\nSize of the tree: 155\n','Number of leaves: 77\nSize of the tree: 153\n','Number of leaves: 64\nSize of the tree: 127\n','Number of leaves: 79\nSize of the tree: 157\n','Number of leaves: 58\nSize of the tree: 115\n','Number of leaves: 56\nSize of the tree: 111\n','Number of leaves: 51\nSize of the tree: 101\n','Number of leaves: 57\nSize of the tree: 113\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 60\nSize of the tree: 119\n','Number of leaves: 59\nSize of the tree: 117\n','Number of leaves: 52\nSize of the tree: 103\n','Number of leaves: 53\nSize of the tree: 105\n','Number of leaves: 54\nSize of the tree: 107\n','Number of leaves: 61\nSize of the tree: 121\n','Number of leaves: 63\nSize of the tree: 125\n','Number of rules: 32\n','Number of rules: 34\n','Number of rules: 35\n','Number of rules: 31\n','Number of rules: 27\n','Number of rules: 30\n','Number of rules: 37\n','Number of rules: 29\n','Number of rules: 36\n','Number of rules: 26\n','Number of rules: 33\n','Number of rules: 28\n','Number of rules: 25\n','Number of rules: 23\n','Number of rules: 38\n','Number of rules: 19\n','Number of rules: 17\n','Number of rules: 22\n','Number of rules: 16\n','Number of rules: 18\n','Number of rules: 20\n','Number of rules: 15\n','Number of rules: 21\n','Number of rules: 14\n','Number of rules: 39\n','Number of rules: 42\n','Number of rules: 41\n','Number of rules: 24\n','Number of rules: 54\n','Number of rules: 52\n','Number of rules: 53\n','Number of rules: 49\n','Number of rules: 60\n','Number of rules: 55\n','Number of rules: 58\n','Number of rules: 50\n','Number of rules: 56\n','Number of rules: 46\n','Number of rules: 59\n','Number of rules: 51\n','Number of rules: 45\n','Number of rules: 48\n','Number of rules: 57\n','Number of rules: 47\n','Number of rules: 40\n','Number of rules: 43\n','Number of rules: 44\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric

@data
pacman-data-training,2,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220315.1257,196,22,13,9,0,59.090909,40.909091,0,0.44382,0.178847,0.374932,60.132378,97.361294,43.626999,7524.141256,-7480.514257,1.983045,342.006421,-340.023375,20.319566,0.923617,46.575668,0.4,2,0.176471,3,0.823529,14,0.6,3,0.4,0.4,0.4,0.223529,0.588235,0.336364,0.590909,0.139602,0.860398,0.409091,0.6,0.590909,0.568182,0.459689,0.739719,0.569658,0.5375,0.590909,0,0,0,0,0,0,23364,26282,4532,68.181818,34.545455,'Number of leaves: 42\nSize of the tree: 83\n',83,42,42,?,?
pacman-data-training,2,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220315.1257,196,22,11,11,0,50,50,0,0.32964,0.206045,0.407108,68.920604,105.106709,44.160454,7529.33192,-7485.171466,2.007293,342.24236,-340.235067,16.885826,0.767538,38.237438,0.4,2,0.176471,3,0.823529,14,0.6,3,0.4,0.4,0.4,0.223529,0.682353,0.390909,0.5,0.165441,0.834559,0.5,0.503788,0.5,0.486869,0.338497,0.6875,0.47439,0.472222,0.5,0,0,0,0,0,0,22396,26282,4532,68.181818,33.636364,'Number of leaves: 40\nSize of the tree: 79\n',79,40,40,?,?
pacman-data-training,2,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220315.1257,196,22,15,7,0,68.181818,31.818182,0,0.572222,0.162485,0.323326,54.350076,83.475977,44.160454,2165.278879,-2121.118425,2.007293,98.421767,-96.414474,23.55564,1.070711,53.341027,0.6,3,0.058824,1,0.941176,16,0.4,2,0.75,0.6,0.666667,0.588006,0.929412,0.85,0.681818,0.111965,0.888035,0.318182,0.75,0.681818,0.691667,0.604271,0.854947,0.753581,0.689583,0.681818,0.008,0,0,0,0,0,21912,26282,4532,90.909091,36.363636,'Number of leaves: 39\nSize of the tree: 77\n',77,39,39,?,?
pacman-data-training,2,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220315.1257,196,22,11,11,0,50,50,0,0.325905,0.200213,0.375986,66.969851,97.071757,44.160454,3246.82172,-3202.661266,2.007293,147.582805,-145.575512,17.142626,0.77921,38.818954,0.2,1,0,0,1,17,0.8,4,1,0.2,0.333333,0.402374,0.729412,0.590909,0.5,0.172794,0.827206,0.5,0.600108,0.5,0.485076,0.358732,0.767129,0.592781,0.473693,0.5,0,0,0,0,0,0,20944,26282,4532,81.818182,40.909091,'Number of leaves: 37\nSize of the tree: 73\n',73,37,37,?,?
pacman-data-training,2,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220315.1257,196,22,10,12,0,45.454545,54.545455,0,0.276712,0.22236,0.438338,74.785196,113.865047,43.588961,7534.317607,-7490.728646,1.981316,342.468982,-340.487666,13.935863,0.633448,31.971083,0.5,2,0.277778,5,0.722222,13,0.5,2,0.285714,0.5,0.363636,0.184017,0.715278,0.370455,0.454545,0.166637,0.833363,0.545455,0.502706,0.454545,0.452332,0.300579,0.712058,0.485621,0.43263,0.454545,0,0,0,0,0,0,25784,26282,4532,68.181818,31.818182,'Number of leaves: 47\nSize of the tree: 93\n',93,47,47,?,?
pacman-data-training,2,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220315.1257,196,22,13,9,0,59.090909,40.909091,0,0.448468,0.178666,0.370928,60.089787,96.354182,43.588961,5382.292917,-5338.703956,1.981316,244.649678,-242.668362,20.460139,0.930006,46.938809,0.75,3,0.166667,3,0.833333,15,0.25,1,0.5,0.75,0.6,0.505181,0.819444,0.607955,0.590909,0.141889,0.858111,0.409091,0.598485,0.590909,0.58354,0.450129,0.789988,0.627755,0.573106,0.590909,0,0,0,0,0,0,22396,26282,4532,77.272727,33.636364,'Number of leaves: 40\nSize of the tree: 79\n',79,40,40,?,?
pacman-data-training,2,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220315.1257,196,22,11,11,0,50,50,0,0.325905,0.202597,0.374354,68.138554,97.244222,43.588961,4312.702691,-4269.113731,1.981316,196.031941,-194.050624,17.902408,0.813746,41.070968,0.5,2,0.277778,5,0.722222,13,0.5,2,0.285714,0.5,0.363636,0.184017,0.673611,0.275216,0.5,0.157435,0.842565,0.5,0.426948,0.5,0.457025,0.314778,0.786167,0.541053,0.415909,0.5,0.008,0,0.015625,0,15.625,0,21428,26282,4532,81.818182,38.181818,'Number of leaves: 38\nSize of the tree: 75\n',75,38,38,?,?
pacman-data-training,2,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220315.1257,197,21,10,11,0,47.619048,52.380952,0,0.264331,0.221361,0.406524,74.643198,105.908229,41.344793,4316.512437,-4275.167645,1.9688,205.548211,-203.579412,13.989428,0.666163,33.836009,0.25,1,0.058824,1,0.941176,16,0.75,3,0.5,0.25,0.333333,0.255739,0.75,0.504762,0.47619,0.209804,0.790196,0.52381,0.421958,0.47619,0.43424,0.25511,0.689749,0.456926,0.386905,0.47619,0,0,0,0,0,0,22396,26407,4407,80.952381,36.190476,'Number of leaves: 40\nSize of the tree: 79\n',79,40,40,?,?
pacman-data-training,2,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220315.1257,197,21,13,8,0,61.904762,38.095238,0,0.473354,0.156313,0.331419,52.708899,86.341649,41.344793,3235.455327,-3194.110534,1.9688,154.069301,-152.100502,21.848748,1.040417,52.845223,0.75,3,0.058824,1,0.941176,16,0.25,1,0.75,0.75,0.75,0.691176,0.970588,0.916667,0.619048,0.141457,0.858543,0.380952,0.563492,0.619048,0.577839,0.463819,0.853775,0.725144,0.536058,0.619048,0,0,0,0,0,0,25300,26407,4407,85.714286,33.333333,'Number of leaves: 46\nSize of the tree: 91\n',91,46,46,?,?
pacman-data-training,3,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220315.1257,196,22,10,12,0,45.454545,54.545455,0,0.280654,0.237593,0.397085,79.884168,103.113927,43.626999,7530.23852,-7486.611522,1.983045,342.283569,-340.300524,15.18625,0.690284,34.809294,0.8,4,0.294118,5,0.705882,12,0.2,1,0.444444,0.8,0.571429,0.431187,0.817647,0.566667,0.454545,0.16533,0.83467,0.545455,0.58153,0.454545,0.442613,0.325633,0.651801,0.45368,0.431853,0.454545,0,0,0,0,0,0,21428,26282,4532,68.181818,40,'Number of leaves: 38\nSize of the tree: 75\n',75,38,38,?,?
pacman-data-training,3,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220315.1257,196,22,13,9,0,59.090909,40.909091,0,0.434286,0.186636,0.368202,62.751345,95.613572,43.626999,3242.012791,-3198.385793,1.983045,147.364218,-145.381172,19.58001,0.89,44.880488,0.8,4,0.117647,2,0.882353,15,0.2,1,0.666667,0.8,0.727273,0.642071,0.911765,0.618333,0.590909,0.155778,0.844222,0.409091,0.506061,0.590909,0.538649,0.411655,0.787838,0.543147,0.494652,0.590909,0.009,0,0,0,0,0,21428,26282,4532,86.363636,36.363636,'Number of leaves: 38\nSize of the tree: 75\n',75,38,38,?,?
pacman-data-training,3,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220315.1257,196,22,16,6,0,72.727273,27.272727,0,0.631285,0.138426,0.30384,46.556237,78.927168,43.588961,2162.664365,-2119.075404,1.981316,98.302926,-96.321609,26.68642,1.213019,61.222886,0.75,3,0.055556,1,0.944444,17,0.25,1,0.75,0.75,0.75,0.694444,0.9375,0.75,0.727273,0.096309,0.903691,0.272727,0.727273,0.727273,0.727273,0.630964,0.873039,0.700246,0.724405,0.727273,0,0,0,0,0,0,21912,26282,4532,90.909091,36.363636,'Number of leaves: 39\nSize of the tree: 77\n',77,39,39,?,?
pacman-data-training,3,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220315.1257,196,22,14,8,0,63.636364,36.363636,0,0.504225,0.173457,0.362226,58.337993,94.093588,43.588961,5381.434044,-5337.845083,1.981316,244.610638,-242.629322,21.616134,0.982552,49.590844,0.5,2,0.055556,1,0.944444,17,0.5,2,0.666667,0.5,0.571429,0.499512,0.888889,0.569444,0.636364,0.1304,0.8696,0.363636,0.632576,0.636364,0.626984,0.508464,0.775798,0.534783,0.611111,0.636364,0,0,0,0,0,0,20460,26282,4532,77.272727,33.636364,'Number of leaves: 36\nSize of the tree: 71\n',71,36,36,?,?
pacman-data-training,3,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220315.1257,196,22,17,5,0,77.272727,22.727273,0,0.689266,0.119827,0.290166,40.300752,75.375079,43.588961,3229.91625,-3186.32729,1.981316,146.814375,-144.833059,28.846813,1.311219,66.179172,1,4,0,0,1,18,0,0,1,1,1,1,1,1,0.772727,0.094051,0.905949,0.227273,0.779545,0.772727,0.759002,0.691338,0.865035,0.712144,0.772549,0.772727,0,0,0,0,0,0,24332,26282,4532,86.363636,30,'Number of leaves: 44\nSize of the tree: 87\n',87,44,44,?,?
pacman-data-training,3,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220315.1257,196,22,12,10,0,54.545455,45.454545,0,0.395604,0.191094,0.373246,64.269833,96.956414,43.588961,5384.507103,-5340.918142,1.981316,244.750323,-242.769006,18.865152,0.857507,43.279655,0.75,3,0.222222,4,0.777778,14,0.25,1,0.428571,0.75,0.545455,0.437042,0.715278,0.377597,0.545455,0.13949,0.86051,0.454545,0.564069,0.545455,0.535945,0.405777,0.775655,0.60364,0.519376,0.545455,0,0,0,0,0,0,21428,26282,4532,77.272727,40,'Number of leaves: 38\nSize of the tree: 75\n',75,38,38,?,?
pacman-data-training,3,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220315.1257,196,22,10,12,0,45.454545,54.545455,0,0.25,0.231591,0.421793,77.889793,109.567045,43.588961,6462.687513,-6419.098552,1.981316,293.758523,-291.777207,12.871764,0.58508,29.529872,0.5,2,0.111111,2,0.888889,16,0.5,2,0.5,0.5,0.5,0.388889,0.659722,0.299242,0.454545,0.204137,0.795863,0.545455,0.386364,0.454545,0.414439,0.230341,0.664335,0.436787,0.397059,0.454545,0,0,0,0,0,0,21428,26282,4532,72.727273,38.181818,'Number of leaves: 38\nSize of the tree: 75\n',75,38,38,?,?
pacman-data-training,3,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220315.1257,196,22,8,14,0,36.363636,63.636364,0,0.151515,0.254731,0.463908,85.205731,119.771353,44.160454,11821.005578,-11776.845124,2.007293,537.318435,-535.311142,10.421064,0.473685,23.598182,0.4,2,0.352941,6,0.647059,11,0.6,3,0.25,0.4,0.307692,0.040996,0.535294,0.248052,0.363636,0.209225,0.790775,0.636364,0.396212,0.363636,0.37055,0.167511,0.587901,0.392149,0.362908,0.363636,0,0,0,0,0,0,23364,26282,4532,50,33.636364,'Number of leaves: 42\nSize of the tree: 83\n',83,42,42,?,?
pacman-data-training,3,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220315.1257,197,21,13,8,0,61.904762,38.095238,0,0.502959,0.153788,0.32844,51.562641,85.020971,41.916286,2163.753582,-2121.837296,1.996014,103.035885,-101.039871,24.010645,1.143364,57.282376,0.8,4,0.0625,1,0.9375,15,0.2,1,0.8,0.8,0.8,0.7375,0.975,0.886667,0.619048,0.108999,0.891001,0.380952,0.679894,0.619048,0.606105,0.523081,0.872199,0.712765,0.614957,0.619048,0.009,0,0,0,0,0,22396,26407,4407,90.47619,33.333333,'Number of leaves: 40\nSize of the tree: 79\n',79,40,40,?,?
pacman-data-training,3,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220315.1257,197,21,11,10,0,52.380952,47.619048,0,0.359756,0.197863,0.407796,66.340175,105.56333,41.916286,6458.493989,-6416.577703,1.996014,307.547333,-305.551319,16.421719,0.781987,39.177419,0.4,2,0.0625,1,0.9375,15,0.6,3,0.666667,0.4,0.5,0.410792,0.75625,0.478571,0.52381,0.154937,0.845063,0.47619,0.546825,0.52381,0.521301,0.37984,0.736736,0.549438,0.495491,0.52381,0,0,0,0,0,0,24332,26407,4407,71.428571,32.380952,'Number of leaves: 44\nSize of the tree: 87\n',87,44,44,?,?
pacman-data-training,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220315.1257,196,22,13,9,0,59.090909,40.909091,0,0.439093,0.173098,0.363439,58.199485,94.376881,43.626999,3241.071051,-3197.444052,1.983045,147.321411,-145.338366,20.964494,0.952932,48.053945,0.4,2,0.117647,2,0.882353,15,0.6,3,0.5,0.4,0.444444,0.306786,0.864706,0.566667,0.590909,0.147445,0.852555,0.409091,0.583333,0.590909,0.570707,0.446112,0.812907,0.568818,0.539683,0.590909,0,0,0,0,0,0,23848,26282,4532,86.363636,36.363636,'Number of leaves: 43\nSize of the tree: 85\n',85,43,43,?,?
pacman-data-training,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220315.1257,196,22,13,9,0,59.090909,40.909091,0,0.446927,0.176623,0.364924,59.384776,94.76252,43.626999,5381.222392,-5337.595394,1.983045,244.601018,-242.617972,21.077903,0.958086,48.313896,0.4,2,0,0,1,17,0.6,3,1,0.4,0.571429,0.583095,0.888235,0.805455,0.590909,0.138131,0.861869,0.409091,0.668561,0.590909,0.596537,0.482428,0.78208,0.599211,0.57619,0.590909,0,0,0,0,0,0,22396,26282,4532,77.272727,32.727273,'Number of leaves: 40\nSize of the tree: 79\n',79,40,40,?,?
pacman-data-training,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220315.1257,196,22,15,7,0,68.181818,31.818182,0,0.573407,0.15697,0.343683,52.505295,88.731754,44.160454,4307.526069,-4263.365615,2.007293,195.796639,-193.789346,24.161952,1.098271,54.714002,0.8,4,0.117647,2,0.882353,15,0.2,1,0.666667,0.8,0.727273,0.642071,0.917647,0.709524,0.681818,0.108289,0.891711,0.318182,0.712121,0.681818,0.682704,0.587352,0.805648,0.627922,0.676948,0.681818,0.008,0,0.015625,0,15.625,0,24332,26282,4532,81.818182,32.727273,'Number of leaves: 44\nSize of the tree: 87\n',87,44,44,?,?
pacman-data-training,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220315.1257,196,22,9,13,0,40.909091,59.090909,0,0.19209,0.226667,0.440347,75.818457,113.688563,44.160454,8604.919596,-8560.759142,2.007293,391.132709,-389.125416,12.517108,0.568959,28.344608,0,0,0.058824,1,0.941176,16,1,5,0,0,0,-0.118345,0.564706,0.336364,0.409091,0.214238,0.785762,0.590909,0.261364,0.409091,0.316017,0.149933,0.670705,0.433125,0.289683,0.409091,0,0,0,0,0,0,21428,26282,4532,63.636364,32.727273,'Number of leaves: 38\nSize of the tree: 75\n',75,38,38,?,?
pacman-data-training,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220315.1257,196,22,13,9,0,59.090909,40.909091,0,0.461957,0.169813,0.347217,56.80141,89.64421,44.160454,2168.175473,-2124.015019,2.007293,98.553431,-96.546137,22.244543,1.011116,50.372088,0.6,3,0.117647,2,0.882353,15,0.4,2,0.6,0.6,0.6,0.482353,0.876471,0.591861,0.590909,0.123997,0.876003,0.409091,0.694215,0.590909,0.581439,0.505709,0.850017,0.670336,0.584028,0.590909,0,0,0,0,0,0,21428,26282,4532,90.909091,40,'Number of leaves: 38\nSize of the tree: 75\n',75,38,38,?,?
pacman-data-training,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220315.1257,196,22,11,11,0,50,50,0,0.331492,0.185952,0.361497,62.540419,93.904374,43.588961,3239.329432,-3195.740472,1.981316,147.242247,-145.260931,20.159153,0.916325,46.2483,0.75,3,0.166667,3,0.833333,15,0.25,1,0.5,0.75,0.6,0.505181,0.916667,0.608333,0.5,0.168137,0.831863,0.5,0.5,0.5,0.490909,0.326443,0.828827,0.6202,0.492857,0.5,0.008,0,0,0,0,0,20944,26282,4532,86.363636,35.454545,'Number of leaves: 37\nSize of the tree: 73\n',73,37,37,?,?
pacman-data-training,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220315.1257,196,22,12,10,0,54.545455,45.454545,0,0.369628,0.17549,0.363079,59.021726,94.315363,43.588961,4311.835526,-4268.246565,1.981316,195.992524,-194.011207,20.424217,0.928373,46.856397,0.75,3,0,0,1,18,0.25,1,1,0.75,0.857143,0.842927,1,1,0.545455,0.187611,0.812389,0.454545,0.477273,0.545455,0.498854,0.344953,0.769669,0.592516,0.504202,0.545455,0,0,0,0,0,0,20944,26282,4532,81.818182,38.181818,'Number of leaves: 37\nSize of the tree: 73\n',73,37,37,?,?
pacman-data-training,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220315.1257,196,22,12,10,0,54.545455,45.454545,0,0.392265,0.200433,0.392374,67.410578,101.925125,43.588961,4315.038848,-4271.449887,1.981316,196.138129,-194.156813,18.029672,0.819531,41.362933,0.5,2,0.222222,4,0.777778,14,0.5,2,0.333333,0.5,0.4,0.240563,0.6875,0.320455,0.545455,0.143657,0.856343,0.454545,0.568182,0.545455,0.55136,0.406972,0.769747,0.496104,0.531624,0.545455,0,0,0,0,0,0,22880,26282,4532,81.818182,34.545455,'Number of leaves: 41\nSize of the tree: 81\n',81,41,41,?,?
pacman-data-training,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220315.1257,197,21,15,6,0,71.428571,28.571429,0,0.607477,0.127057,0.30535,42.844028,79.55006,41.344793,3233.592592,-3192.2478,1.9688,153.9806,-152.0118,25.1471,1.197481,60.822895,0.5,2,0.117647,2,0.882353,15,0.5,2,0.5,0.5,0.5,0.382353,0.705882,0.428571,0.714286,0.087675,0.912325,0.285714,0.688492,0.714286,0.698866,0.620629,0.853768,0.696088,0.638095,0.714286,0,0,0,0,0,0,23364,26407,4407,85.714286,34.285714,'Number of leaves: 42\nSize of the tree: 83\n',83,42,42,?,?
pacman-data-training,4,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220315.1257,197,21,12,9,0,57.142857,42.857143,0,0.427273,0.169174,0.356833,57.045724,92.962579,41.344793,3236.768705,-3195.423912,1.9688,154.131843,-152.163043,20.818117,0.991339,50.352452,0.5,2,0.117647,2,0.882353,15,0.5,2,0.5,0.5,0.5,0.382353,0.882353,0.535714,0.571429,0.129132,0.870868,0.428571,0.615873,0.571429,0.584127,0.453503,0.837095,0.652608,0.558333,0.571429,0.008,0,0.015625,0,15.625,0,22396,26407,4407,85.714286,32.380952,'Number of leaves: 40\nSize of the tree: 79\n',79,40,40,?,?
pacman-data-training,5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220315.1257,196,22,12,10,0,54.545455,45.454545,0,0.395604,0.179394,0.368932,60.006051,95.250631,44.160454,3241.048146,-3196.887692,2.007293,147.32037,-145.313077,21.116485,0.95984,47.817635,0.8,4,0.117647,2,0.882353,15,0.2,1,0.666667,0.8,0.727273,0.642071,0.835294,0.565455,0.545455,0.152072,0.847928,0.454545,0.537879,0.545455,0.53719,0.387457,0.807236,0.578396,0.545455,0.545455,0,0,0,0,0,0,22396,26282,4532,81.818182,30.909091,'Number of leaves: 40\nSize of the tree: 79\n',79,40,40,?,?
pacman-data-training,5,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220315.1257,196,22,14,8,0,63.636364,36.363636,0,0.50838,0.153175,0.366706,51.516436,95.257483,43.588961,7520.79574,-7477.206779,1.981316,341.854352,-339.873035,23.767672,1.080349,54.526814,0.75,3,0.111111,2,0.888889,16,0.25,1,0.6,0.75,0.666667,0.588006,0.951389,0.729167,0.636364,0.123455,0.876545,0.363636,0.625,0.636364,0.625528,0.508313,0.752353,0.53232,0.614141,0.636364,0,0,0,0,0,0,26752,26282,4532,68.181818,26.363636,'Number of leaves: 49\nSize of the tree: 97\n',97,49,49,?,?
