@relation pacman-data-training-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute posicionpacmanx numeric
@attribute posicionpacmany numeric
@attribute fantasmasvivos numeric
@attribute distanciafantasma1 numeric
@attribute distanciafantasma2 numeric
@attribute distanciafantasma3 numeric
@attribute distanciafantasma4 numeric
@attribute numerocomidas numeric
@attribute distanciacomidamascercana numeric
@attribute score numeric
@attribute scoreSiguiente numeric
@attribute movimiento {North,South,East,West,Stop}

@data
0.5,0.875,0,1,1,1,1,0,1,0.642702,0.531588,West
0.45,0.875,0,1,1,1,1,0,1,0.641612,0.711191,West
0.6,0.4375,1,0.131313,0.131313,0.171717,0.171717,0,1,0.030501,0.024368,East
0.6,0.375,1,0.111111,0.111111,0.171717,0.171717,0,1,0.029412,0.023466,South
0.6,0.3125,1,0.10101,0.10101,0.171717,0.171717,0,1,0.028322,0.022563,South
0.65,0.3125,1,0.111111,0.111111,0.171717,0.171717,0,1,0.027233,0.021661,East
0.65,0.25,1,0.131313,0.131313,0.171717,0.171717,0,1,0.026144,0.020758,South
0.65,0.1875,1,0.131313,0.131313,0.191919,0.191919,0,1,0.025054,0.200361,South
0.65,0.125,0.666667,1,1,0.20202,0.20202,0,1,0.24183,0.199458,South
0.65,0.0625,0.666667,1,1,0.212121,0.212121,0,1,0.240741,0.198556,South
0.65,0,0.666667,1,1,0.232323,0.232323,0,1,0.239651,0.197653,South
0.6,0,0.666667,1,1,0.242424,0.242424,0,1,0.238562,0.196751,West
0.55,0,0.666667,1,1,0.242424,0.242424,0,1,0.237473,0.195848,West
0.5,0,0.666667,1,1,0.252525,0.252525,0,1,0.236383,0.194946,West
0.45,0,0.666667,1,1,0.262626,0.262626,0,1,0.235294,0.194043,West
0.4,0,0.666667,1,1,0.252525,0.252525,0,1,0.234205,0.193141,West
0.35,0,0.666667,1,1,0.252525,0.252525,0,1,0.233115,0.192238,West
0.3,0,0.666667,1,1,0.232323,0.232323,0,1,0.232026,0.191336,West
0.3,0.0625,0.666667,1,1,0.232323,0.232323,0,1,0.230937,0.370939,North
0.25,0.0625,0.333333,1,1,1,1,0,1,0.447712,0.370036,West
0.25,0.125,0.333333,1,1,1,1,0,1,0.446623,0.369134,North
0.25,0.1875,0.333333,1,1,1,1,0,1,0.445534,0.368231,North
0.2,0.1875,0.333333,1,1,1,1,0,1,0.444444,0.367329,West
0.15,0.1875,0.333333,1,1,1,1,0,1,0.443355,0.366426,West
0.15,0.25,0.333333,1,1,1,1,0,1,0.442266,0.365523,North
0.15,0.3125,0.333333,1,1,1,1,0,1,0.441176,0.364621,North
0.15,0.375,0.333333,1,1,1,1,0,1,0.440087,0.363718,North
0.15,0.4375,0.333333,1,1,1,1,0,1,0.438998,0.362816,North
0.1,0.4375,0.333333,1,1,1,1,0,1,0.437908,0.361913,West
0.1,0.5,0.333333,1,1,1,1,0,1,0.436819,0.361011,North
0.1,0.5625,0.333333,1,1,1,1,0,1,0.43573,0.360108,North
0.1,0.625,0.333333,1,1,1,1,0,1,0.434641,0.359206,North
0.1,0.6875,0.333333,1,1,1,1,0,1,0.433551,0.358303,North
0.15,0.6875,0.333333,1,1,1,1,0,1,0.432462,0.357401,East
0.2,0.6875,0.333333,1,1,1,1,0,1,0.431373,0.356498,East
0.25,0.6875,0.333333,1,1,1,1,0,1,0.430283,0.355596,East
0.3,0.6875,0.333333,1,1,1,1,0,1,0.429194,0.535199,East
0.35,0.6875,0,1,1,1,1,0,1,0.645969,0.534296,East
0.35,0.625,0,1,1,1,1,0,1,0.64488,0.533394,South
0.35,0.5625,0,1,1,1,1,0,1,0.643791,0.532491,South
0.4,0.5625,0,1,1,1,1,0,1,0.642702,0.531588,East
0.45,0.5625,0,1,1,1,1,0,1,0.641612,0.711191,East
0,0.0625,1,0.050505,0.050505,0.050505,0.050505,1,0.020202,0.030501,0.024368,North
0,0.125,1,0.030303,0.030303,0.030303,0.030303,1,0.010101,0.029412,0.023466,North
0,0.1875,1,0.010101,0.010101,0.010101,0.010101,1,0,0.028322,0.112816,North
0,0.25,0.666667,1,1,0.010101,0.010101,0.8,0.010101,0.354031,0.292419,North
0.05,0.25,0.666667,1,1,0.010101,0.010101,0.8,0.020202,0.352941,0.291516,East
0.05,0.1875,0.666667,1,1,0.010101,0.010101,0.8,0.010101,0.351852,0.290614,South
0.1,0.1875,0.666667,1,1,0.010101,0.010101,0.8,0,0.350763,0.379964,East
0.1,0.125,0.666667,1,1,0,0,0.6,0.010101,0.458606,0.559567,South
0.15,0.125,0.333333,1,1,1,1,0.6,0.020202,0.675381,0.558664,East
0.15,0.1875,0.333333,1,1,1,1,0.6,0.030303,0.674292,0.557762,North
0.15,0.25,0.333333,1,1,1,1,0.6,0.020202,0.673203,0.556859,North
0.15,0.3125,0.333333,1,1,1,1,0.6,0.010101,0.672113,0.555957,North
0.15,0.375,0.333333,1,1,1,1,0.6,0,0.671024,0.645307,North
0.1,0.375,0.333333,1,1,1,1,0.4,0.010101,0.778867,0.644404,West
0.1,0.4375,0.333333,1,1,1,1,0.4,0.020202,0.777778,0.643502,North
0.1,0.375,0.333333,1,1,1,1,0.4,0.010101,0.776688,0.823105,South
0.05,0.375,0,1,1,1,1,0.4,0,0.993464,0.822202,West
0.1,0.375,0,1,1,1,1,0.4,0.010101,0.992375,0.8213,East
0.1,0.4375,0,1,1,1,1,0.4,0.020202,0.991285,0.820397,North
0.15,0.4375,0,1,1,1,1,0.4,0.030303,0.990196,1,East
0,0.125,1,0.060606,0.060606,0.060606,0.060606,0,1,0.030501,0.024368,South
0,0.0625,1,0.040404,0.040404,0.080808,0.080808,0,1,0.029412,0.023466,South
0,0,1,0.020202,0.020202,0.090909,0.090909,0,1,0.028322,0.022563,South
0.05,0,1,0.010101,0.010101,0.070707,0.070707,0,1,0.027233,0.021661,East
0.1,0,0.666667,1,1,0.060606,0.060606,0,1,0.244009,0.201264,East
0.1,0.0625,0.666667,1,1,0.060606,0.060606,0,1,0.242919,0.200361,North
0.15,0.0625,0.666667,1,1,0.050505,0.050505,0,1,0.24183,0.199458,East
0.2,0.0625,0.666667,1,1,0.030303,0.030303,0,1,0.240741,0.198556,East
0.25,0.0625,0.666667,1,1,0.010101,0.010101,0,1,0.239651,0.197653,East
0.3,0.0625,0.666667,1,1,0.010101,0.010101,0,1,0.238562,0.196751,East
0.3,0.125,0.666667,1,1,0,0,0,1,0.237473,0.376354,North
0.3,0.1875,0.333333,1,1,1,1,0,1,0.454248,0.375451,North
0.3,0.125,0.333333,1,1,1,1,0,1,0.453159,0.374549,South
0.3,0.0625,0.333333,1,1,1,1,0,1,0.45207,0.373646,South
0.3,0,0.333333,1,1,1,1,0,1,0.45098,0.372744,South
0.35,0,0.333333,1,1,1,1,0,1,0.449891,0.371841,East
0.4,0,0.333333,1,1,1,1,0,1,0.448802,0.370939,East
0.45,0,0.333333,1,1,1,1,0,1,0.447712,0.370036,East
0.5,0,0,1,1,1,1,0,1,0.664488,0.549639,East
0.5,0.0625,0,1,1,1,1,0,1,0.663399,0.548736,North
0,0.0625,1,0.050505,0.050505,0.050505,0.050505,1,0.020202,0.030501,0.024368,North
0,0.125,1,0.050505,0.050505,0.050505,0.050505,1,0.010101,0.029412,0.023466,North
0,0.1875,1,0.050505,0.050505,0.050505,0.050505,1,0,0.028322,0.112816,North
0,0.25,1,0.030303,0.030303,0.030303,0.030303,0.8,0.010101,0.136166,0.111913,North
0.05,0.25,1,0.020202,0.020202,0.030303,0.030303,0.8,0.020202,0.135076,0.111011,East
0.1,0.25,0.666667,1,1,0.020202,0.020202,0.8,0.010101,0.351852,0.290614,East
0.1,0.3125,0.666667,1,1,0.020202,0.020202,0.8,0,0.350763,0.379964,North
0.1,0.375,0.666667,1,1,0,0,0.6,0.010101,0.458606,0.740072,North
0.1,0.4375,0,1,1,1,1,0.6,0.020202,0.893246,0.73917,North
0.1,0.375,0,1,1,1,1,0.6,0.010101,0.892157,0.738267,South
0.1,0.3125,0,1,1,1,1,0.6,0.020202,0.891068,0.737365,South
0.1,0.25,0,1,1,1,1,0.6,0.010101,0.889978,0.736462,South
0.15,0.25,0,1,1,1,1,0.6,0.020202,0.888889,0.73556,East
0.2,0.25,0,1,1,1,1,0.6,0.030303,0.8878,0.734657,East
0.25,0.25,0,1,1,1,1,0.6,0.040404,0.88671,0.733755,East
0.25,0.1875,0,1,1,1,1,0.6,0.030303,0.885621,0.732852,South
0.25,0.125,0,1,1,1,1,0.6,0.020202,0.884532,0.731949,South
0.3,0.125,0,1,1,1,1,0.6,0.030303,0.883442,0.911552,East
0.6,0.4375,1,0.141414,0.141414,0.171717,0.171717,0,1,0.030501,0.024368,East
0.6,0.375,1,0.141414,0.141414,0.181818,0.181818,0,1,0.029412,0.023466,South
0.6,0.3125,1,0.141414,0.141414,0.191919,0.191919,0,1,0.028322,0.022563,South
0.65,0.3125,1,0.131313,0.131313,0.171717,0.171717,0,1,0.027233,0.202166,East
0.65,0.25,0.666667,1,1,0.171717,0.171717,0,1,0.244009,0.201264,South
0.65,0.1875,0.666667,1,1,0.181818,0.181818,0,1,0.242919,0.200361,South
0.65,0.125,0.666667,1,1,0.181818,0.181818,0,1,0.24183,0.199458,South
0.65,0.0625,0.666667,1,1,0.191919,0.191919,0,1,0.240741,0.198556,South
0.65,0,0.666667,1,1,0.212121,0.212121,0,1,0.239651,0.197653,South
0.6,0,0.666667,1,1,0.212121,0.212121,0,1,0.238562,0.196751,West
0.55,0,0.666667,1,1,0.222222,0.222222,0,1,0.237473,0.195848,West
0.5,0,0.666667,1,1,0.242424,0.242424,0,1,0.236383,0.194946,West
0.45,0,0.666667,1,1,0.242424,0.242424,0,1,0.235294,0.194043,West
0.4,0,0.666667,1,1,0.232323,0.232323,0,1,0.234205,0.193141,West
0.35,0,0.666667,1,1,0.232323,0.232323,0,1,0.233115,0.192238,West
0.35,0.0625,0.666667,1,1,0.212121,0.212121,0,1,0.232026,0.191336,North
0.35,0.125,0.666667,1,1,0.212121,0.212121,0,1,0.230937,0.190433,North
0.35,0.1875,0.666667,1,1,0.191919,0.191919,0,1,0.229847,0.370036,North
0.3,0.1875,0.333333,1,1,1,1,0,1,0.446623,0.369134,West
0.25,0.1875,0.333333,1,1,1,1,0,1,0.445534,0.368231,West
0.2,0.1875,0.333333,1,1,1,1,0,1,0.444444,0.367329,West
0.15,0.1875,0.333333,1,1,1,1,0,1,0.443355,0.366426,West
0.15,0.25,0.333333,1,1,1,1,0,1,0.442266,0.365523,North
0.15,0.3125,0.333333,1,1,1,1,0,1,0.441176,0.364621,North
0.15,0.375,0.333333,1,1,1,1,0,1,0.440087,0.363718,North
0.15,0.4375,0.333333,1,1,1,1,0,1,0.438998,0.362816,North
0.1,0.4375,0.333333,1,1,1,1,0,1,0.437908,0.361913,West
0.1,0.5,0.333333,1,1,1,1,0,1,0.436819,0.361011,North
0.1,0.5625,0.333333,1,1,1,1,0,1,0.43573,0.360108,North
0.1,0.625,0.333333,1,1,1,1,0,1,0.434641,0.359206,North
0.1,0.6875,0.333333,1,1,1,1,0,1,0.433551,0.358303,North
0.15,0.6875,0.333333,1,1,1,1,0,1,0.432462,0.357401,East
0.2,0.6875,0.333333,1,1,1,1,0,1,0.431373,0.356498,East
0.25,0.6875,0.333333,1,1,1,1,0,1,0.430283,0.355596,East
0.3,0.6875,0.333333,1,1,1,1,0,1,0.429194,0.354693,East
0.35,0.6875,0.333333,1,1,1,1,0,1,0.428105,0.353791,East
0.35,0.625,0.333333,1,1,1,1,0,1,0.427015,0.352888,South
0.35,0.5625,0.333333,1,1,1,1,0,1,0.425926,0.351986,South
0.35,0.625,0.333333,1,1,1,1,0,1,0.424837,0.351083,North
0.4,0.625,0.333333,1,1,1,1,0,1,0.423747,0.350181,East
0.45,0.625,0.333333,1,1,1,1,0,1,0.422658,0.349278,East
0.6,0.4375,1,0.141414,0.141414,0.161616,0.161616,0,1,0.030501,0.024368,East
0.6,0.375,1,0.141414,0.141414,0.161616,0.161616,0,1,0.029412,0.023466,South
0.6,0.3125,1,0.141414,0.141414,0.181818,0.181818,0,1,0.028322,0.022563,South
0.65,0.3125,1,0.141414,0.141414,0.171717,0.171717,0,1,0.027233,0.021661,East
0.65,0.25,1,0.131313,0.131313,0.191919,0.191919,0,1,0.026144,0.020758,South
0.65,0.1875,1,0.111111,0.111111,0.191919,0.191919,0,1,0.025054,0.019856,South
0.65,0.125,1,0.090909,0.090909,0.212121,0.212121,0,1,0.023965,0.199458,South
0.6,0.125,0.666667,1,1,0.212121,0.212121,0,1,0.240741,0.198556,West
0.6,0.0625,0.666667,1,1,0.232323,0.232323,0,1,0.239651,0.197653,South
0.6,0,0.666667,1,1,0.232323,0.232323,0,1,0.238562,0.196751,South
0.55,0,0.666667,1,1,0.252525,0.252525,0,1,0.237473,0.195848,West
0.5,0,0.666667,1,1,0.262626,0.262626,0,1,0.236383,0.194946,West
0.45,0,0.666667,1,1,0.272727,0.272727,0,1,0.235294,0.194043,West
0.4,0,0.666667,1,1,0.262626,0.262626,0,1,0.234205,0.193141,West
0.35,0,0.666667,1,1,0.252525,0.252525,0,1,0.233115,0.192238,West
0.35,0.0625,0.666667,1,1,0.232323,0.232323,0,1,0.232026,0.191336,North
0.3,0.0625,0.666667,1,1,0.232323,0.232323,0,1,0.230937,0.370939,West
0.25,0.0625,0.333333,1,1,1,1,0,1,0.447712,0.370036,West
0.25,0.125,0.333333,1,1,1,1,0,1,0.446623,0.369134,North
0.25,0.1875,0.333333,1,1,1,1,0,1,0.445534,0.368231,North
0.2,0.1875,0.333333,1,1,1,1,0,1,0.444444,0.367329,West
0.15,0.1875,0.333333,1,1,1,1,0,1,0.443355,0.366426,West
0.15,0.25,0.333333,1,1,1,1,0,1,0.442266,0.365523,North
0.15,0.3125,0.333333,1,1,1,1,0,1,0.441176,0.364621,North
0.15,0.375,0.333333,1,1,1,1,0,1,0.440087,0.363718,North
0.15,0.4375,0.333333,1,1,1,1,0,1,0.438998,0.362816,North
0.1,0.4375,0.333333,1,1,1,1,0,1,0.437908,0.361913,West
0.1,0.5,0.333333,1,1,1,1,0,1,0.436819,0.361011,North
0.1,0.5625,0.333333,1,1,1,1,0,1,0.43573,0.360108,North
0.1,0.625,0.333333,1,1,1,1,0,1,0.434641,0.359206,North
0.1,0.6875,0.333333,1,1,1,1,0,1,0.433551,0.358303,North
0.15,0.6875,0.333333,1,1,1,1,0,1,0.432462,0.357401,East
0.2,0.6875,0.333333,1,1,1,1,0,1,0.431373,0.356498,East
0.25,0.6875,0.333333,1,1,1,1,0,1,0.430283,0.355596,East
0.3,0.6875,0.333333,1,1,1,1,0,1,0.429194,0.354693,East
0.35,0.6875,0.333333,1,1,1,1,0,1,0.428105,0.353791,East
0.35,0.625,0.333333,1,1,1,1,0,1,0.427015,0.533394,South
0.35,0.5625,0,1,1,1,1,0,1,0.643791,0.532491,South
0.4,0.5625,0,1,1,1,1,0,1,0.642702,0.531588,East
0.45,0.5625,0,1,1,1,1,0,1,0.641612,0.530686,East
0.5,0.5625,0,1,1,1,1,0,1,0.640523,0.710289,East
0,0.125,1,0.060606,0.060606,0.060606,0.060606,0,1,0.030501,0.024368,South
0,0.0625,1,0.060606,0.060606,0.080808,0.080808,0,1,0.029412,0.023466,South
0,0,1,0.050505,0.050505,0.090909,0.090909,0,1,0.028322,0.022563,South
0.05,0,1,0.050505,0.050505,0.070707,0.070707,0,1,0.027233,0.021661,East
0.05,0.0625,1,0.050505,0.050505,0.070707,0.070707,0,1,0.026144,0.020758,North
0.05,0,1,0.030303,0.030303,0.080808,0.080808,0,1,0.025054,0.019856,South
0.1,0,1,0.030303,0.030303,0.080808,0.080808,0,1,0.023965,0.018953,East
0.1,0.0625,1,0.010101,0.010101,0.060606,0.060606,0,1,0.022876,0.018051,North
0.15,0.0625,0.666667,1,1,0.040404,0.040404,0,1,0.239651,0.197653,East
0.2,0.0625,0.666667,1,1,0.030303,0.030303,0,1,0.238562,0.196751,East
0.25,0.0625,0.666667,1,1,0.030303,0.030303,0,1,0.237473,0.195848,East
0.3,0.0625,0.666667,1,1,0.030303,0.030303,0,1,0.236383,0.194946,East
0.3,0.125,0.666667,1,1,0.030303,0.030303,0,1,0.235294,0.194043,North
0.3,0.1875,0.666667,1,1,0.020202,0.020202,0,1,0.234205,0.193141,North
0.35,0.1875,0.666667,1,1,0.020202,0.020202,0,1,0.233115,0.192238,East
0.4,0.1875,0.666667,1,1,0.010101,0.010101,0,1,0.232026,0.191336,East
0.45,0.1875,0.666667,1,1,0,0,0,1,0.230937,0.370939,East
0.5,0.1875,0.333333,1,1,1,1,0,1,0.447712,0.370036,East
0.55,0.1875,0.333333,1,1,1,1,0,1,0.446623,0.369134,East
0.6,0.1875,0.333333,1,1,1,1,0,1,0.445534,0.368231,East
0.65,0.1875,0.333333,1,1,1,1,0,1,0.444444,0.367329,East
0.65,0.125,0.333333,1,1,1,1,0,1,0.443355,0.366426,South
0.65,0.0625,0.333333,1,1,1,1,0,1,0.442266,0.365523,South
0.65,0,0.333333,1,1,1,1,0,1,0.441176,0.364621,South
0.65,0.0625,0.333333,1,1,1,1,0,1,0.440087,0.544224,North
0.7,0.0625,0,1,1,1,1,0,1,0.656863,0.543321,East
0.75,0.0625,0,1,1,1,1,0,1,0.655773,0.542419,East
0.75,0.125,0,1,1,1,1,0,1,0.654684,0.541516,North
0.75,0.1875,0,1,1,1,1,0,1,0.653595,0.540614,North
