@RELATION pacman-data-training


   @ATTRIBUTE posicionpacmanx NUMERIC
   @ATTRIBUTE posicionpacmany NUMERIC
   @ATTRIBUTE fantasmasvivos NUMERIC
   @ATTRIBUTE distanciafantasma1 NUMERIC
   @ATTRIBUTE distanciafantasma2 NUMERIC
   @ATTRIBUTE distanciafantasma3 NUMERIC
   @ATTRIBUTE distanciafantasma4 NUMERIC
   @ATTRIBUTE numerocomidas NUMERIC
   @ATTRIBUTE distanciacomidamascercana NUMERIC
   @ATTRIBUTE score NUMERIC
   @ATTRIBUTE scoreSiguiente NUMERIC
   @ATTRIBUTE movimiento {North,South,East,West,Stop}

   @data
3,5,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,380,379,North
3,6,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,379,378,North
3,7,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,378,377,North
3,8,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,377,376,North
3,9,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,376,375,North
3,10,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,375,374,North
4,10,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,374,373,East
5,10,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,373,372,East
5,9,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,372,371,South
5,8,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,371,370,South
4,8,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,370,569,West
3,8,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,569,568,West
3,8,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,568,567,West
3,8,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,567,566,West
3,7,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,566,565,South
3,6,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,565,564,South
4,6,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,564,563,East
5,6,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,563,562,East
6,6,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,562,561,East
7,6,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,561,560,East
8,6,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,560,559,East
8,5,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,559,558,South
8,4,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,558,757,South
12,9,4,11,11,9,9,1,6,-3,-4,South
12,8,4,9,9,11,11,1,7,-4,-5,South
12,7,4,9,9,12,12,1,8,-5,-6,South
12,6,4,7,7,12,12,1,9,-6,-7,South
13,6,4,8,8,14,14,1,8,-7,192,East
14,6,3,9,9,15,15,1,7,192,191,East
15,6,3,10,10,17,17,1,6,191,190,East
15,7,3,11,11,15,15,1,5,190,189,North
15,8,3,13,13,15,15,1,4,189,188,North
15,9,3,15,15,13,13,1,3,188,187,North
15,10,3,15,15,11,11,1,4,187,186,North
15,11,3,17,17,11,11,1,5,186,185,North
15,12,3,18,18,9,9,1,6,185,184,North
14,12,3,16,16,9,9,1,7,184,183,West
13,12,3,16,16,7,7,1,8,183,182,West
13,11,3,14,14,8,8,1,7,182,181,South
13,10,3,14,14,10,10,1,6,181,180,South
14,10,3,15,15,11,11,1,5,180,179,East
15,10,3,16,16,11,11,1,4,179,178,East
15,11,3,18,18,11,11,1,5,178,177,North
14,11,3,17,17,9,9,1,6,177,176,West
13,11,3,15,15,9,9,1,7,176,175,West
13,12,3,17,17,9,9,1,8,175,174,North
14,12,3,17,17,9,9,1,7,174,173,East
15,12,3,17,17,11,11,1,6,173,172,East
15,13,3,19,19,11,11,1,7,172,171,North
15,14,3,19,19,13,13,1,8,171,170,North
16,14,3,21,21,13,13,1,7,170,169,East
17,14,3,23,23,14,14,1,6,169,168,East
17,13,3,21,21,12,12,1,5,168,367,South
16,13,2,19,19,10,10,1,6,367,366,West
15,13,2,17,17,8,8,1,7,366,365,West
14,13,2,17,17,8,8,1,8,365,364,West
13,13,2,15,15,8,8,1,9,364,363,West
12,13,2,14,14,7,7,1,10,363,362,West
11,13,2,14,14,7,7,1,11,362,361,West
10,13,2,14,14,7,7,1,12,361,360,West
9,13,2,14,14,5,5,1,13,360,359,West
9,12,2,13,13,5,5,1,12,359,358,South
9,11,2,11,11,3,3,1,11,358,357,South
9,10,2,11,11,2,2,1,10,357,356,South
9,9,2,11,11,2,2,1,9,356,355,South
8,9,2,10,10,2,2,1,10,355,354,West
7,9,1,8,8,9223372036854775807,9223372036854775807,1,11,554,553,West
6,9,1,8,8,9223372036854775807,9223372036854775807,1,12,553,552,West
5,9,1,7,7,9223372036854775807,9223372036854775807,1,13,552,551,West
5,8,1,7,7,9223372036854775807,9223372036854775807,1,14,551,550,South
5,7,1,7,7,9223372036854775807,9223372036854775807,1,15,550,549,South
