@relation pacman-data-training-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute posicionpacmanx numeric
@attribute posicionpacmany numeric
@attribute fantasmasvivos numeric
@attribute distanciafantasma1 numeric
@attribute distanciafantasma2 numeric
@attribute distanciafantasma3 numeric
@attribute distanciafantasma4 numeric
@attribute numerocomidas numeric
@attribute distanciacomidamascercana numeric
@attribute score numeric
@attribute scoreSiguiente numeric
@attribute movimiento {North,South,East,West,Stop}

@data
0,0.333333,1,0,0,0,0,0,1,0.021398,0.015625,South
0,0.266667,1,0,0,0,0,0,1,0.019971,0.014509,South
0,0.2,1,0,0,0,0,0,1,0.018545,0.013393,South
0.037037,0.2,1,0,0,0,0,0,1,0.017118,0.012277,East
0.074074,0.2,1,0,0,0,0,0,1,0.015692,0.011161,East
0.074074,0.266667,1,0,0,0,0,0,1,0.014265,0.010045,North
0.074074,0.333333,1,0,0,0,0,0,1,0.012839,0.008929,North
0.111111,0.333333,1,0,0,0,0,0,1,0.011412,0.007813,East
0.148148,0.333333,1,0,0,0,0,0,1,0.009986,0.006696,East
0.148148,0.4,1,0,0,0,0,0,1,0.008559,0.00558,North
0.148148,0.466667,1,0,0,0,0,0,1,0.007133,0.004464,North
0.111111,0.466667,1,0,0,0,0,0,1,0.005706,0.226563,West
0.074074,0.466667,0.666667,1,1,0,0,0,1,0.289586,0.225446,West
